tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-520,Roland Garros,Clay,128,G,20200928,1404,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.1,105777,18,,Grigor Dimitrov,R,191,BUL,29.3,6-3 7-6(9) 6-2,5,R16,146,3,0,100,62,44,27,15,3,3,1,4,105,74,46,15,14,9,12,6,5385,20,2055
2020-520,Roland Garros,Clay,128,G,20200928,1405,106043,12,,Diego Schwartzman,R,170,ARG,28.1,132283,,,Lorenzo Sonego,R,191,ITA,25.3,6-1 6-3 6-4,5,R16,118,1,3,74,44,30,18,13,4,7,1,4,81,46,28,9,13,3,11,14,2505,46,1075
2020-520,Roland Garros,Clay,128,G,20200928,1406,106233,3,,Dominic Thiem,R,185,AUT,27,200384,,WC,Hugo Gaston,L,173,FRA,20,6-4 6-4 5-7 3-6 6-3,5,R16,212,7,2,146,98,74,28,25,10,13,1,1,159,99,67,36,25,7,11,3,9125,239,215
2020-520,Roland Garros,Clay,128,G,20200928,1407,206173,,,Jannik Sinner,R,191,ITA,19.1,100644,6,,Alexander Zverev,R,198,GER,23.4,6-3 6-3 4-6 6-3,5,R16,181,3,6,143,81,58,33,19,6,8,3,4,108,71,51,15,18,1,6,75,788,7,4650
2020-520,Roland Garros,Clay,128,G,20200928,1408,104745,2,,Rafael Nadal,L,185,ESP,34.3,200624,,Q,Sebastian Korda,R,196,USA,20.2,6-1 6-1 6-2,5,R16,115,1,1,78,53,33,18,11,5,6,0,2,68,46,18,10,11,3,11,2,9850,213,252
2020-520,Roland Garros,Clay,128,G,20200928,1501,104925,1,,Novak Djokovic,R,188,SRB,33.3,105807,17,,Pablo Carreno Busta,R,188,ESP,29.2,4-6 6-2 6-3 6-4,5,QF,190,2,5,131,74,53,30,19,10,13,3,3,112,78,50,15,18,7,13,1,11260,18,2130
2020-520,Roland Garros,Clay,128,G,20200928,1502,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.1,126094,13,,Andrey Rublev,R,188,RUS,22.9,7-5 6-2 6-3,5,QF,115,7,2,85,54,43,19,15,2,3,7,0,90,58,38,12,14,3,8,6,5385,12,2614
2020-520,Roland Garros,Clay,128,G,20200928,1503,106043,12,,Diego Schwartzman,R,170,ARG,28.1,106233,3,,Dominic Thiem,R,185,AUT,27,7-6(1) 5-7 6-7(6) 7-6(5) 6-2,5,QF,308,1,5,189,124,77,34,28,13,22,7,3,187,111,69,32,28,6,16,14,2505,3,9125
2020-520,Roland Garros,Clay,128,G,20200928,1504,104745,2,,Rafael Nadal,L,185,ESP,34.3,206173,,,Jannik Sinner,R,191,ITA,19.1,7-6(4) 6-4 6-1,5,QF,169,0,1,97,63,42,20,15,5,7,2,3,93,63,36,13,14,2,8,2,9850,75,788
2020-520,Roland Garros,Clay,128,G,20200928,1601,104925,1,,Novak Djokovic,R,188,SRB,33.3,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.1,6-3 6-2 5-7 4-6 6-1,5,SF,234,5,6,153,102,74,24,23,11,15,7,5,168,113,67,27,23,14,22,1,11260,6,5385
2020-520,Roland Garros,Clay,128,G,20200928,1602,104745,2,,Rafael Nadal,L,185,ESP,34.3,106043,12,,Diego Schwartzman,R,170,ARG,28.1,6-3 6-3 7-6(0),5,SF,189,3,0,117,81,55,19,15,9,12,2,3,84,50,31,13,15,3,9,2,9850,14,2505
2020-520,Roland Garros,Clay,128,G,20200928,1701,104745,1,,Rafael Nadal,L,185,ESP,34.3,104925,2,,Novak Djokovic,R,188,SRB,33.3,6-0 6-2 7-5,5,F,161,4,1,84,55,37,19,13,4,5,1,4,99,66,33,16,13,11,18,2,9850,1,11260
